"ID","High_Plant","Herbarium","Observation Date","Taxon","Observer","Source","Date","County","lat","lng","Location Description"
"mcp4344","0",,"2013-07-01","Carpobrotus edulis","Monica Delmartini","MCOSD","2013-07-01","Marin","37.88120255","-122.45450812",
"mcp4083","2.0",,"2012-12-30","Carpobrotus edulis","Kelsey Setliff","MCOSD","2012-12-30","Marin","38.01558829","-122.50989947",
"mcp2257","0",,"2012-04-10","Carpobrotus edulis","Pete Frye","MCOSD","2012-04-10","Marin","38.01757993","-122.51152459",
"mcp2258","0",,"2012-04-10","Carpobrotus edulis","Pete Frye","MCOSD","2012-04-10","Marin","38.01564348","-122.50936509",
"mcp2259","0",,"2012-04-10","Carpobrotus edulis","Pete Frye","MCOSD","2012-04-10","Marin","38.01763506","-122.51348672",
"mcp2260","0",,"2012-04-10","Carpobrotus edulis","Pete Frye","MCOSD","2012-04-10","Marin","38.01627462","-122.51005628",
"mcp2261","0",,"2012-04-10","Carpobrotus edulis","Pete Frye","MCOSD","2012-04-10","Marin","38.01517116","-122.50930813",
"mcp156","1+",,"2013-04-20","Carpobrotus edulis","Tori Bohlen","MCOSD","2013-04-20","Marin","37.91126829","-122.68147044",
"mcp141","1+",,"2003-08-08","Carpobrotus edulis","Lisa DiGirolamo","MCOSD","2003-08-08","Marin","37.88563558","-122.52170293",
"mcp5031","1+",,"2004-03-15","Carpobrotus edulis","staff","MCOSD","2004-03-15","Marin","37.91903625","-122.49505934",
"mcp5032","0",,"2004-02-09","Carpobrotus edulis","staff","MCOSD","2004-02-09","Marin","38.01517116","-122.50930813",
"mcp5033","0",,"2004-02-09","Carpobrotus edulis","staff","MCOSD","2004-02-09","Marin","38.01627462","-122.51005628","COVERED WITH TARP IN 2003"
"mcp5034","1+",,"2005-12-20","Carpobrotus edulis","staff","MCOSD","2005-12-20","Marin","37.92709579","-122.69542673","2 small patches about 3 m^2 each"
"po2722","1",,"2015-03-04","Carpobrotus edulis","Patrick Nicholson",,"2015-03-04","Marin","37.82949833333333","-122.52783499999997","south east of field road where road curves near nike missile"
"GG692","1+",,"2002-05-22","Carpobrotus edulis","Tim Doherty","Presidio Natural Resources","2002-05-22","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG690","1+",,"2002-05-22","Carpobrotus edulis","Tim Doherty;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2002-05-22","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG209","1+",,"2002-05-20","Carpobrotus edulis","Jen Adler;  Andrew Baker","Presidio Natural Resources","2002-05-20","San Francisco","37.78798","-122.477296","Lobos Creek Valley; Remnant Dunes"
"GG208","1+",,"2002-05-20","Carpobrotus edulis","Jen Adler;  Andrew Baker","Presidio Natural Resources","2002-05-20","San Francisco","37.78817","-122.479645","Lobos Creek Valley; New Dunes"
"GG447","1+",,"2001-09-27","Carpobrotus edulis","Michael Chasse;  Marie Fontaine;  Ami Brown","Presidio Natural Resources","2001-09-27","San Francisco","37.794101","-122.455672","Tennessee Hollow; Central Tributary"
"GG446","1+",,"2001-09-27","Carpobrotus edulis","Michael Chasse;  Marie Fontaine;  Ami Brown","Presidio Natural Resources","2001-09-27","San Francisco","37.796368","-122.454815","Tennessee Hollow"
"GG450","1+",,"2001-09-20","Carpobrotus edulis","Michael Chasse;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2001-09-20","San Francisco","37.794101","-122.455672","Tennessee Hollow; Central Tributary"
"GG428","1+",,"2001-09-13","Carpobrotus edulis","Michael Chasse;  Emily Magnaghi;  Ami Brown","Presidio Natural Resources","2001-09-13","San Francisco","37.794541","-122.453329","Tennessee Hollow; Eastern Tributary"
"GG462","1+",,"2001-08-30","Carpobrotus edulis","Michael Chasse; Marie Fontaine","Presidio Natural Resources","2001-08-30","San Francisco","37.79839","-122.44739","Presidio Gate"
"GG495","1+",,"2001-08-29","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","2001-08-29","San Francisco","37.7889","-122.46889","Golf Course West"
"GG497","1+",,"1997-05-07","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1997-05-07","San Francisco","37.795363","-122.475699","Rob Hill; Communications Building"
"GG498","1+",,"1997-05-07","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1997-05-07","San Francisco","37.795358","-122.474552","Rob Hill; Top of Battery"
"GG488","1+",,"1997-04-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1997-04-01","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG571","1+",,"1995-05-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1995-05-01","San Francisco","37.796458","-122.478599","Southwest Dunes; East of Lincoln"
"GG183","1+",,"1994-07-27","Carpobrotus edulis","Eva Gnotkopp;  Ellen Fusco","Presidio Natural Resources","1994-07-27","San Francisco","37.791101","-122.473969","Presidio Hills"
"GG130","1+",,"1994-07-27","Carpobrotus edulis","Ellen Fusco;  Eva Gnotkopp","Presidio Natural Resources","1994-07-27","San Francisco","37.791101","-122.473969","Presidio Hills"
"GG321","1+",,"1994-06-06","Carpobrotus edulis","Maria Alvarez","Presidio Natural Resources","1994-06-06","San Francisco","37.800291","-122.471132","Dragonfly Creek"
"gr63","1+",,"1997-01-01","Carpobrotus edulis","Hrusa, G.F.","G.F. Hrusa checklists","1997-01-01","Alameda","37.81667","-122.3","Oakland Army Base East Bay Region; Oakland Army Base spit tip at base of Bay Bridge."
"GG307","1+",,"1994-06-26","Carpobrotus edulis","Lisa Meunier;  Ellen Fusco;  Eva Gnotkopp","Presidio Natural Resources","1994-06-26","San Francisco","37.791101","-122.473969","Presidio Hills"
"GG213","1+",,"1995-06-16","Carpobrotus edulis","Joe Cannon","Presidio Natural Resources","1995-06-16","San Francisco","37.8","-122.468","Reservoir Cultural Plantation"
"GG126","1+",,"1994-06-01","Carpobrotus edulis","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources","1994-06-01","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG124","1+",,"1994-06-01","Carpobrotus edulis","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources","1994-06-01","San Francisco","37.7918","-122.483107","Baker Beach"
"GG121","1+",,"1994-06-01","Carpobrotus edulis","Dale Smith;  Ingrid Cabada","Presidio Natural Resources","1994-06-01","San Francisco","37.798079","-122.478292","WW II Memorial"
"ce929","1+",,"2014-07-18","Carpobrotus edulis","Mike Perlmutter",,"2014-07-18","Alameda","37.795283","-122.261505","Lake Merritt Channel Edges of Lake Merritt Channel/Channel Park."
"GG117","1+",,"1994-06-01","Carpobrotus edulis","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources","1994-06-01","San Francisco","37.797625","-122.477489","World War II; Sunset Scrub"
"GG116","1+",,"1994-05-22","Carpobrotus edulis","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources","1994-05-22","San Francisco","37.79664","-122.47878","Dune Corridor East of Lincoln"
"GG115","1+",,"1994-06-01","Carpobrotus edulis","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources","1994-06-01","San Francisco","37.7918","-122.483107","Baker Beach"
"GG671","1+",,"1994-06-16","Carpobrotus edulis","Sharon Farrell;  Wende Reulaender","Presidio Natural Resources","1994-06-16","San Francisco","37.795427","-122.475733","Rob Hill"
"GG669","1+",,"1994-06-13","Carpobrotus edulis","Sharon Farrell;  Sue Gardner","Presidio Natural Resources","1994-06-13","San Francisco","37.79196","-122.45262","Julius Khan Playground"
"GG670","1+",,"1994-06-11","Carpobrotus edulis","Sharon Farrell;  Sue Gardner","Presidio Natural Resources","1994-06-11","San Francisco","37.794101","-122.455672","Tennessee Hollow; Central Tributary"
"GG51","1+",,"1994-05-09","Carpobrotus edulis","Arnie Peterson","Presidio Natural Resources","1994-05-09","San Francisco","37.793259","-122.458813","Inspiration Point"
"GG50","1+",,"1994-05-09","Carpobrotus edulis","Arnie Peterson;  Sue Smith","Presidio Natural Resources","1994-05-09","San Francisco","37.794934","-122.460471","Tennessee Hollow; Western Tributary"
"gr7951","1+",,"2000-04-04","Carpobrotus edulis","Wilma Follette et al.","Marin CNPS","2000-04-04","Marin","38.1087","-122.8498","Tomales Bay State Park, Millerton Point"
"gr7928","1+",,"2004-05-30","Carpobrotus edulis","Follette et al.","Marin CNPS","2004-05-30","Marin","38.251","-122.964","Dillon Beach, Lawsons Landing"
"gr7920","1+",,"2005-07-19","Carpobrotus edulis","Doreen Smith et al.","Marin CNPS","2005-07-19","Marin","38.111863","-122.944178","Abbots Lagoon Abbots Lagoon public trail, Pt Reyes"
"gr7927","1+",,"2005-02-17","Carpobrotus edulis","Doreen Smith et al.","Marin CNPS","2005-02-17","Marin","37.99","-122.97","Chimney Rock, Pt Reyes"
"gr7943","1+",,"2005-03-10","Carpobrotus edulis","Dorren Smith et al.","Marin CNPS","2005-03-10","Marin","37.94","-122.74","Palomarin, Pt Reyes Palomarin to Bass Lk, Pt Reyes"
"gr13889","1+",,"2007-01-01","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2007-01-01","San Mateo","37.2611","-122.404","Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach"
"ce897","1+",,"2012-12-11","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2012-12-11","San Mateo","37.669588","-122.495241","Mussel Rock Park Daly City, California"
"gr13888","1+",,"2008-01-01","Carpobrotus edulis","Toni Corelli","Toni Corelli, Botanist","2008-01-01","San Mateo","37.539949","-122.404861","San Francisco Peninsula Watershed San Mateo County"
"gr13887","1+",,"2001-01-01","Carpobrotus edulis","Toni Corelli","Santa Clara Valley Chapter CNPS","2001-01-01","San Mateo","37.56931","-122.499918","Montara Mountain, San Mateo County Includes Devil's Slide/McNee Ranch State Park/San Pedro County Park/ Pedro Point Headlands/and part of San Francisco Peninsula Watershed"
"ce48","1+",,"2009-01-01","Carpobrotus edulis","W Follette, G de Nevers, R Peterson,  C Weiske","Audubon Canyon Ranch","2009-01-01","Marin","37.931719","-122.676773","Bolinas Lagoon Preserve"
"ce207","1+",,"2003-09-05","Carpobrotus edulis","Wilde Legard","East Bay Regional Park District","2003-09-05","Alameda","37.764879","-122.117843","Anthony Chabot Regional Park"
"ce231","1+",,"2005-01-01","Carpobrotus edulis","Juan Ochoa, Christopher Campbell, and Paul Pribor","San Francisco State University","2005-01-01","San Francisco","37.723308","-122.497987","Flora of Lake Merced"
"ce324","1+",,"2005-07-01","Carpobrotus edulis","Doreen Smith, Wilma Follette, Rosamund Day","Marin CNPS","2005-07-01","Marin","37.994268","-122.487258","China Camp State Park"
"sfw54","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.790681","-122.456856","Southeast Dunes"
"sfw53","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.753881","-122.470872","Rock Outcrop"
"sfw52","1+",,"2009-06-22","Carpobrotus edulis","Marie Fontaine","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.795544","-122.475834","Rob Hill"
"sfw51","1+",,"2009-11-20","Carpobrotus edulis","Brett Stevenson","BAEDN; SFWMA","2009-11-20","San Francisco","37.791388","-122.473615","Presidio Hills"
"sfw50","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.736295","-122.488804","Pine Lake Park"
"sfw5","1+",,"2009-01-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2009-01-01","San Francisco","37.715288","-122.392689","Bayview Hill Natural Area"
"sfw45","1+",,"2009-01-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  NPS Database","2009-01-01","San Francisco","37.742866","-122.507986","Ocean Beach"
"sfw43","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.796825","-122.480005","North Baker Beach"
"sfw37","1+",,"2009-06-22","Carpobrotus edulis","Sandee Hufana","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.787988","-122.479113","Lobos Creek Valley"
"sfw35","1+",,"2009-03-17","Carpobrotus edulis","staff","BAEDN; SFWMA;  GGNPC - plant list","2009-03-17","San Francisco","37.784139","-122.506259","Lands End Coastal Trail"
"sfw33","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.720985","-122.491758","Lake Merced"
"sfw30","1+",,"2009-06-22","Carpobrotus edulis","Mike Perlmutter","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.793304","-122.458813","Inspiration Point"
"sfw3","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.793232","-122.482836","Baker Beach"
"sfw27","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.746571","-122.468654","Hawk Hill"
"sfw26","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.756499","-122.471796","Grandview Park"
"sfw25","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.750003","-122.470366","Golden Gate Heights"
"sfw24","1+",,"2006-02-01","Carpobrotus edulis","Lisa Wayne","BAEDN; SFWMA","2006-02-01","San Francisco","37.740864","-122.442908","Glen Canyon Park"
"sfw22","1+",,"2009-06-29","Carpobrotus edulis","Andy Kleinhesselink","BAEDN; SFWMA","2009-06-29","San Francisco","37.714356","-122.501424","Fort Funston"
"sfw2","1+",,"2002-08-01","Carpobrotus edulis","Marie Fontane, Emily Magnaghi, and Shira Devane","BAEDN; SFWMA;  plant list from NPS personel","2002-08-01","San Francisco","37.825666","-122.42192","Alcatraz"
"sfw18","1+",,"2009-06-22","Carpobrotus edulis","Sandee Hufana","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.8003","-122.471132","Dragonfly Creek"
"sfw16","1+",,"2009-06-22","Carpobrotus edulis","Marie Fontaine","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.804927","-122.45791","Crissy Field"
"sfw15","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.803888","-122.467165","Crissy Bluffs"
"sfw13","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.803037","-122.478542","Coastal Bluffs"
"sfw55","1+",,"2009-06-22","Carpobrotus edulis","Michael Chasse","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.793568","-122.477415","Southwest Dunes"
"sfw6","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA","2006-02-01","San Francisco","37.743158","-122.414141","Bernal Heights Natural Area"
"sfw61","1+",,"2006-02-01","Carpobrotus edulis","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01","San Francisco","37.751252","-122.447757","Twin Peaks"
"sfw62","1+",,"2009-06-22","Carpobrotus edulis","Dale Smith","BAEDN; SFWMA;  NPS Database","2009-06-22","San Francisco","37.798173","-122.479166","World War II Memorial"
"sfw63","1+",,"2007-01-16","Carpobrotus edulis","Mike Wood","BAEDN; SFWMA;  Wood 2007","2007-01-16","San Francisco","37.81124","-122.368229","Yerba Buena Island"
"ce472","1+",,"2009-08-15","Carpobrotus edulis","Lech Naumovich",,"2009-08-15","Alameda","37.801291","-122.17556","Chadbourne Median Strip Median strip in Oakland Hills between Skyline Blvd and Chadbourne way.  Serpentinite soils, healthy Clarkia franciscana population.  Remarkable plants found on this site."
"GG48","1+",,"1994-05-09","Carpobrotus edulis","Arnie Peterson;  Sue Smith","Presidio Natural Resources","1994-05-09","San Francisco","37.793259","-122.458813","Inspiration Point"
"GG56","1+",,"1994-05-02","Carpobrotus edulis","Arnie Peterson","Presidio Natural Resources","1994-05-02","San Francisco","37.794934","-122.460471","Tennessee Hollow; Western Tributary"
"GG90","1+",,"1994-05-23","Carpobrotus edulis","Brian Mattos;  Jake Sigg","Presidio Natural Resources","1994-05-23","San Francisco","37.800291","-122.471132","Dragonfly Creek"
"GG185","1+",,"1994-05-22","Carpobrotus edulis","Eva Gnotkopp;  Tom Celebrezze;  Ellen Fusco","Presidio Natural Resources","1994-05-22","San Francisco","37.7889","-122.46889","Golf Course West"
"GG119","1+",,"1994-05-20","Carpobrotus edulis","Dale Smith;  Ingrid Cabada","Presidio Natural Resources","1994-05-20","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG125","1+",,"1994-05-01","Carpobrotus edulis","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources","1994-05-01","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG266","1+",,"1994-05-17","Carpobrotus edulis","Laura Nelson","Presidio Natural Resources","1994-05-17","San Francisco","37.794541","-122.453329","Tennessee Hollow; Eastern Tributary"
"GG98","1+",,"1994-05-17","Carpobrotus edulis","Brian Mattos","Presidio Natural Resources","1994-05-17","San Francisco","37.804201","-122.476875","Coastal Bluffs; Coastal Defense Batteries"
"GG128","1+",,"1994-05-13","Carpobrotus edulis","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources","1994-05-13","San Francisco","37.791849","-122.47594","Southwest Dunes; Wherry Corridor"
"GG127","1+",,"1994-05-13","Carpobrotus edulis","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources","1994-05-13","San Francisco","37.79664","-122.47878","Dune Corridor East of Lincoln"
"GG92","1+",,"1994-05-11","Carpobrotus edulis","Brian Mattos;  Jake Sigg","Presidio Natural Resources","1994-05-11","San Francisco","37.804547","-122.473419","Doyle Drive Natural Areas"
"GG88","1+",,"1994-05-11","Carpobrotus edulis","Brian Mattos;  Jake Sigg","Presidio Natural Resources","1994-05-11","San Francisco","37.79943","-122.478181","World War II; Triangle"
"GG97","1+",,"1994-04-29","Carpobrotus edulis","Brian Mattos;  Jake Sigg","Presidio Natural Resources","1994-04-29","San Francisco","37.802427","-122.463199","Crissy Bluffs; East Crissy Bluffs"
"GG89","1+",,"1994-04-29","Carpobrotus edulis","Brian Mattos;  Jake Sigg","Presidio Natural Resources","1994-04-29","San Francisco","37.804945","-122.45791","Crissy Field"
"GG695","1+",,"1994-01-01","Carpobrotus edulis","Tom Celebrezze;  Eva Gnotkopp","Presidio Natural Resources","1994-01-01","San Francisco","37.7889","-122.46889","Golf Course West"
"GG573","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1994-01-01","San Francisco","37.79094","-122.474174","Presidio Hills; Wetland"
"GG572","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1994-01-01","San Francisco","37.790036","-122.473533","Presidio Hills; Lessingia Recovery"
"GG570","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1994-01-01","San Francisco","37.791392","-122.47441","Presidio Hills; Scrub Recovery"
"GG568","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1994-01-01","San Francisco","37.790214","-122.473135","Presidio Hills; Oak Woodland"
"GG566","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey","Presidio Natural Resources","1994-01-01","San Francisco","37.790847","-122.473403","Presidio Hills; East Scrub"
"GG562","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey;  Isabelle DeGeoffrey","Presidio Natural Resources","1994-01-01","San Francisco","37.790681","-122.456856","Southeast Dunes; West Pacific Natural Areas"
"GG553","1+",,"1994-01-01","Carpobrotus edulis","Mike Vasey;  Isabelle DeGeoffrey","Presidio Natural Resources","1994-01-01","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG717","1+",,"2009-05-01","Carpobrotus edulis","Vanessa Stevens","Presidio Natural Resources","2009-05-01","San Francisco","37.79094","-122.474174","Presidio Hills; Wetland"
"GG715","1+",,"2009-05-01","Carpobrotus edulis","Vanessa Stevens","Presidio Natural Resources","2009-05-01","San Francisco","37.791392","-122.47441","Presidio Hills; Scrub Recovery"
"GG512","1+",,"1998-04-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1998-04-01","San Francisco","37.797723","-122.479351","North Baker Beach; Yerba Buena Dunes"
"GG480","1+",,"1997-04-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1997-04-01","San Francisco","37.802669","-122.478749","Coastal Bluffs"
"GG440","1+",,"2009-04-16","Carpobrotus edulis","Michael Chasse;  Laura Chantri;  Ricky Medrano","Presidio Natural Resources","2009-04-16","San Francisco","37.794218","-122.481579","Baker Beach; Battery Chamberlin"
"GG438","1+",,"2009-04-16","Carpobrotus edulis","Michael Chasse;  Laura Chantri;  Ricky Medrano","Presidio Natural Resources","2009-04-16","San Francisco","37.795292","-122.479879","Southwest Dunes; Silene Area"
"GG67","1+",,"2008-07-18","Carpobrotus edulis","Brett Stevenson;  Andy Kleinhesselink","Presidio Natural Resources","2008-07-18","San Francisco","37.794107","-122.477014","Southwest Dunes; Wherry Dunes"
"GG689","1+",,"2002-05-29","Carpobrotus edulis","Tim Doherty;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2002-05-29","San Francisco","37.796528","-122.480268","North Baker Beach"
"GG22","1+",,"2002-05-02","Carpobrotus edulis","Andrew Baker","Presidio Natural Resources","2002-05-02","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG23","1+",,"2002-05-02","Carpobrotus edulis","Andrew Baker","Presidio Natural Resources","2002-05-02","San Francisco","37.790143","-122.477417","Lobos Creek Valley; Field Office Dunes"
"GG485","1+",,"1996-03-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1996-03-01","San Francisco","37.790847","-122.473403","Presidio Hills; East Scrub"
"GG510","1+",,"1996-05-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1996-05-01","San Francisco","37.79094","-122.474174","Presidio Hills; Wetland"
"GG516","1+",,"2002-04-24","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","2002-04-24","San Francisco","37.791849","-122.47594","Southwest Dunes; Wherry Corridor"
"GG357","1+",,"2002-06-12","Carpobrotus edulis","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2002-06-12","San Francisco","37.795358","-122.474552","Rob Hill; Top of Battery"
"GG358","1+",,"2002-06-12","Carpobrotus edulis","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2002-06-12","San Francisco","37.795719","-122.47464","Rob Hill; Lessingia Site"
"GG281","1+",,"2002-06-19","Carpobrotus edulis","Ling He;  Sahrye Cohen","Presidio Natural Resources","2002-06-19","San Francisco","37.802427","-122.463199","Crissy Bluffs; East Crissy Bluffs"
"GG541","1+",,"2002-01-19","Carpobrotus edulis","Mike Perlmutter","Presidio Natural Resources","2002-01-19","San Francisco","37.807089","-122.477718","Coastal Bluffs; North Bluffs"
"GG494","1+",,"1997-04-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1997-04-01","San Francisco","37.791392","-122.47441","Presidio Hills; Scrub Recovery"
"GG504","1+",,"1996-01-01","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","1996-01-01","San Francisco","37.790036","-122.473533","Presidio Hills; Lessingia Recovery"
"GG280","1+",,"2002-07-11","Carpobrotus edulis","Ling He;  Sahrye Cohen","Presidio Natural Resources","2002-07-11","San Francisco","37.803714","-122.46873","West Crissy Bluffs; West Crissy Bluffs"
"GG20","1+",,"2002-07-14","Carpobrotus edulis","Andrew Baker;  Jen Adler","Presidio Natural Resources","2002-07-14","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG282","1+",,"2002-07-16","Carpobrotus edulis","Ling He;  Steven Hernandez","Presidio Natural Resources","2002-07-16","San Francisco","37.804945","-122.45791","Crissy Field"
"GG344","1+",,"2002-07-23","Carpobrotus edulis","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources","2002-07-23","San Francisco","37.79943","-122.478181","World War II; Triangle"
"GG478","1+",,"2002-07-23","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","2002-07-23","San Francisco","37.793553","-122.473929","Presidio Hills; Quail Commons"
"GG482","1+",,"2002-07-25","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","2002-07-25","San Francisco","37.793259","-122.458813","Inspiration Point"
"GG284","1+",,"2002-07-30","Carpobrotus edulis","Ling He","Presidio Natural Resources","2002-07-30","San Francisco","37.803714","-122.46873","West Crissy Bluffs; West Crissy Bluffs"
"GG539","1+",,"2002-03-19","Carpobrotus edulis","Mike Perlmutter","Presidio Natural Resources","2002-03-19","San Francisco","37.802669","-122.478749","Coastal Bluffs"
"GG180","1+",,"2004-07-13","Carpobrotus edulis","Ericka Witcher","Presidio Natural Resources","2004-07-13","San Francisco","37.797625","-122.477489","World War II; Sunset Scrub"
"GG627","1+",,"2007-03-28","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-03-28","San Francisco","37.79943","-122.478181","World War II; Triangle"
"GG466","1+",,"2007-03-29","Carpobrotus edulis","Michael Chasse;  Rachel Alford;  Alyssa Babin","Presidio Natural Resources","2007-03-29","San Francisco","37.791162","-122.483634","Baker Beach; Foredune Zero"
"GG467","1+",,"2007-03-29","Carpobrotus edulis","Michael Chasse;  Rachel Alford;  Alyssa Babin","Presidio Natural Resources","2007-03-29","San Francisco","37.7918","-122.483107","Baker Beach"
"GG636","1+",,"2007-03-29","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-03-29","San Francisco","37.803714","-122.46873","West Crissy Bluffs; West Crissy Bluffs"
"GG75","1+",,"2007-03-30","Carpobrotus edulis","Brett Stevenson","Presidio Natural Resources","2007-03-30","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG628","1+",,"2007-04-13","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-04-13","San Francisco","37.793553","-122.473929","Presidio Hills; Quail Commons"
"GG633","1+",,"2007-03-13","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-03-13","San Francisco","37.791101","-122.473969","Presidio Hills"
"GG631","1+",,"2007-05-10","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-10","San Francisco","37.800291","-122.471132","Dragonfly Creek"
"GG626","1+",,"2007-05-01","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-01","San Francisco","37.78817","-122.479645","Lobos Creek Valley; New Dunes"
"GG640","1+",,"2005-05-01","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2005-05-01","San Francisco","37.78798","-122.477296","Lobos Creek Valley; Remnant Dunes"
"GG639","1+",,"2007-05-23","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-23","San Francisco","37.794218","-122.481579","Baker Beach; Battery Chamberlin"
"GG641","1+",,"2007-05-23","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-23","San Francisco","37.792335","-122.483841","Baker Beach; Foredunes"
"GG634","1+",,"2007-05-24","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-24","San Francisco","37.793768","-122.477743","Southwest Dunes"
"GG629","1+",,"2007-05-23","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-23","San Francisco","37.791971","-122.482981","Baker Beach; Picnic Area"
